rapper,song,year,lyrics
BJ the Chicago Kid,Can’t Wait,2019,"Can’t Wait Lyrics[Part 1]||[Intro]|Hold up (Hold up), slow down (Slow down)|Sewed up, shorty got me locked down, no hoes around|Said I'm po'ed up, hold up, load up, sewed up||[Verse 1]|Told me to call after work, you ain't pickin' up|I got the pictures you sent, I miss your scent, you better hurry up|Can't wait to see ya, got me thinkin'|And plottin' on 'bout, baby, what I'ma do to you|Said I'm tryna roll up, and po' up, get tore up with|Get fucked up, baby, you know just how we do|Said, you know, you know|You got me thinkin' 'bout the last time that I seen ya|Touchin', grabbin', huggin', kissin', down that liquor|Girl, I'm really tryin' my best not to hit ya|But you know me, baby, said you know|[Chorus]|Girl, you know I hate waitin' (Can't wait, can't wait)|And I been waitin' all day (All day, all day)|The love, the love that we be makin' (We be makin')|Sometimes a man just can't take it (Can't take, can't take)|Girl, you know I can't wait (Can't wait, can't wait)|And I been waitin' all day (All day, all day)|The love, the love that we be makin' (We be makin')|I guess that's what I get for drinkin'|Drinkin', drinkin', get for drinkin'||[Verse 2]|Drinkin' Hen' out the tin, rollin' up dolo|Just thinkin' about you, everything about you|Girl, enhance the stroke|I swear your skin is the sin, that on e'rything I know|That's why I call you for them drop-offs at my studio|I been workin' it (I been workin' it)|The phone rang, ""Who is this?""|If when I disappear, they know I'm in some shit|It's only you, baby, baby, yeah|Yeah, they know just who it is|Done called you 'bout five times since eight (Since eight)|'Cause, girl, I can't wait||[Chorus]|Girl, you know I can't wait (Can't wait)|Oh-oh-oh-oh-oh|And I been waitin' all day (All day)|Oh-oh-oh-oh-oh|The love, the love that we be makin' (We be makin')|Oh-oh-oh-oh-oh|Sometimes a man just can't take it (Can't take, can't take)|Oh-oh-oh-oh-oh|Girl, you know I can't wait (Can't wait, can't wait)|(Girl, you know that I can't wait, no)|And I been waitin' all day (All day, all day)|(Baby, I been waitin' all day)|The love, the love that we be makin' (We be makin')|(For the love we be makin', yeah, yeah)|I guess that's what I get for drinkin'|(Get for drinkin')|Drinkin', drinkin', get for drinkin'|(Drinkin', drinkin', drinkin')|You might also like[Verse 3]|Baby I need you to hurry up and get here (Get here)|'Cause, baby girl, I can't wait|And I can't wait to get my hands on ya, 'cause I'm–|Po'ed up, po'ed up, hold up (Hold up), sewed up|Shorty got me locked down, no hoes around|Said I'm po'ed up, load up, sewed up||[Part 2]||[Intro]|(I want you bring everything in when I say go)|One, two, three, go (Go, go)||[Verse]|I just wanna love you, baby (Love you, baby)|And I just wanna drive you crazy (Yeah)|And if you got that act right (Act right, act right)|Maybe you can have my baby (Have my baby)|Uh, it's like that|Throw you couple mil' from bags of money, count that|(How much that is right there?)|In the bed, call me Deebo|But she call me Craig on the Fridays in Rio (Out in Rio, Rio)|[? 3:50] Cancer but a Leo|'Cause a nigga dropped them bands and they canceled the zero (Woo, the zero, woo)|Screamin' Southside from the G-O|A nigga never home, send the mail to the P.O.|Look at that there|Look at that there|Tryna get to the money|Shit, want it everywhere|Maybe I just (I just wanna, I just wanna)|Wanna love you (Love you, baby, love you, baby)|I just wanna (Love you, baby, love you, baby)Embed"
BJ the Chicago Kid,Home,2016,"Home Lyrics[Intro]|I might not always agree with everything that I understand but I understand|Somebody the other day asked me about how I feel about home|The state of home|Well I'll say it like this|Ever been coming home after a long day at work and you see that gas station or that corner store|And you stop there and get your last few things before you go in for the night|And you feel safe before you actually reach your home|So now imagine coming home and that store is burned down|And that gas station is boarded up|It removes that feeling of safe, that feeling of comfort|That feeling of home before you actually reach your home|Me, personally, I would never want to destroy that feeling before I reach my home|If I destroy that feeling or that feeling is destroyed by someone else, I would wanna move|So why would I wanna destroy home|Home is all we got|Home is where the heart is|In my mind, here's home|I wanna go to the places I know (I know)|I'd love to show you the places I go (I go)|Wish you could see where I be||Man I gotta make it back home to Chicago|Back home to Chicago|I know you think it’s crazy there|All back in Chicago||[Chorus]|I gotta make it back home to Chicago|Jungle taught me how to rumble round the world|That’s why I’ll always love Chicago|It made me humble taught me how to pick myself up when I stumble|That’s why I’ll always love Chicago|I gotta make it home make it home|Make it home make it home|Back home to Chicago||I'mma sing the song like it’s my last|'Cause my ass may not make it home back to Chicago||[Verse 1]|Back here in LA, so many days the same, so many things to take you away from what you came here for|You gotta know just who you are and what you came to do|That’s what’s best for you|So I’m not gonna forfeit my time away from my family|You might also like[Chorus]|I gotta make it back home to Chicago|Jungle taught me how to rumble|Love to show you the places I know|Love to show you the places I go|Some call it Chicago|But I call it home|I call it, I call it|Home|I call it, I call it|HomeEmbed"
BJ the Chicago Kid,On My Way To Your Heart,2016,"On My Way To Your Heart Lyrics[Intro]|I woke you up this morning 'cause|I just made breakfast|And I just wanted to let you know that you were special|I had to be the first one to say hi|Don't want to say bye|I also wanted you to know that|I've been thinking about you|I wanna be hired|I wanna work for you|I mean I'm tired of filling out all these part-time job applications|I need full time|I mean being the man that I am|I can't let you slide through my fingers baby|I'd rather hold you in my arms|So beautiful|So hopefully you accept my application|Cause I only wanna work for you baby|I'm a diligent worker|And I love overtime|My specialty is overtime|I get to work early, I stay late|And I'll only work for you|[Verse 1]|Ticket says row two|Seat 143|And I'm on my way to|To your heart baby|Baby I'm on the way to your heart|I'm on the way to your heart|I'm on my way to your heart|Baby I'm on my way to your heart|Baby|Yeah|The length of this flight|Is for a lifetime|So baby relax|Cause baby your seat will recline too|There may be a little bit of turbulence baby|But girl don't trip 'cause I got you|And baby I'm on my way to your heart||[Bridge Out]|Baby I'm on my way to your heart|Yeah|I'm on my way to your heart|On my way to your heart||[Sample: (?)]|He say he want me to be his new singer|(Whatchu on about now?)|He told you that?|I gave him your address so he could come by and rehearse|Anna May get your gullible country ass out the clouds|He say that to all the girls, know what I'm saying?You might also likeEmbed"
BJ the Chicago Kid,Good Love,2012,"Good Love Lyrics[Verse 1]|Baby, I can't believe what you done to me|I'm lying here, thinking unclear|Cause you done put it on me tonight|And baby, this is going down in history|The greatest love experience we've had this far|And I'm, I'm on a high|Cause you took me for a ride and I've got to admit|That I'm stuck on your love|And now I wanna do it again, again|[Hook]|Lay your head upon my chest|While I roll a cigarette|Bodies drippin' wet|We just make good love|We just make good love|Tonight||[Verse 2]|Baby, I never want this night to end|Cause having you next to me|Is the ultimate ecstasy|And baby, there's nothing else I'd rather do|Than make sweet love to the early morn'|Cause your body is so beautiful|And I must confess|The way you workin' those hips got me so sprung on you|And I can't catch my breath|Cause girl this attraction so strong|I can't get no break||[Hook]|Lay your head upon my chest|While I roll a cigarette|Bodies drippin' wet|We just make good love|We just make good love|Tonight|You might also like[Bridge]|Aw baby|You leave me speechless girl|Your love makin' is so incredible baby|Don't wanna be without your love|Love (yeah), love (yeah), love|(Yeahhh)||[Hook]|Lay your head upon my chest|While I roll a cigarette|Bodies drippin' wet|We just make good love|We just make good love|Tonight1Embed"
BJ the Chicago Kid,Church (West Coast Remix),2016,"Church (West Coast Remix) Lyrics[Chorus: BJ The Chicago Kid]|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'||[Verse 1: Ty Dolla $ign]|Hope they got a heaven for a real one|Hopin' God forgive me, 'bout to kill some|Brown skin chick with some thick 'ol thighs|Told me she in love, that's a big 'ol lie|Hit it last night, now she back tonight|Said her boyfriend couldn't get it right|Kissin' all on it while I blow that strong|Knowin' damn well we both dead wrong|But it feels good so it's okay, yeah it's alright|You got heaven in between your thighs, don't look me in the eye|I'ma say shit I don't mean and I hate when I do that|Blamin' it on the molly or the weed or that 1942, yeah|[Chorus: BJ The Chicago Kid]|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'||[Verse 2: Anderson .Paak]|Flippin' through the pages of the Old Testament|Like baby, don't test me|I grew up in the pulpits|But I was on the drum stool, riffin' and groovin|And every Sunday you the best dressin'|But I don't know who you foolin|As soon as the preacher stop hoopin'|I'ma get the car warmed up and come scoop yah|I'ma pray to god the reverend don't shoot me|I should put a lot more pause in my movement|I never touched it but good lord, have mercy|The lord is my shepherd he knows what I want|The devil on my shoulder|Tell me I should take you for shots of Patrón|And take you to Bible study in the mornin'|The angel said to leave that man's wife alone|He payin' the save souls|I just went home then|You might also like[Chorus: BJ The Chicago Kid]|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'||[Verse 3: BJ The Chicago Kid]|Hopefully we can go to Heaven|Baby girl understand that the plan is to win like the Bulls in '97|Ecstacy all night, baby girl|Hopefully you can call the reverend|Hopefully he friends with Melvin|From the Blue Notes tell him bring two smokes|And a shot of Hen', drive his Benz back to heaven|Cause baby you, got what I want and baby you know it|And every time you walk by, baby I can tell you just can't control it|A nigga done fell in love with the preacher's daughter|I know we shouldn't but we both oughta|Do it again, Lord forgive us for our sins||[Chorus: BJ The Chicago Kid]|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'|She say she wanna drink, do drugs and have sex tonight|But I got church in the mornin', church in the mornin'|[Outro: Buddy]|Hopefully we can go to heaven|(I pray) Hopefully we go to heaven|(We can go to hell) Hopefully we can go to heaven|(I Pray) Hopefully we can go to heaven|Hopefully we can go to heaven4Embed"
BJ the Chicago Kid,B.A.M.,2014,"B.A.M. Lyrics[Hook: BJ the Chicago Kid]|You fine as hell, you know you are|You shine just like a shining star|On a nighttime, on a daytime|In the city you go to, they say you fine|You know you are, you cold as ice|If you broke my heart, you only got twice|Cause just like you i'm a cold nigga|I only fuck with centerfolds nigga||[Bridge: BJ the Chicago Kid & Freddie Gibbs]|You know you are|You know you are (x3)|When you see me pull up in a rover|Then you know it's time for you to bend over||This for my bad bitch, bad bitch|Super bad, perfect ass, got you on baby get your cash|Bad bitch, my bad bitch|Super bad, perfect ass, got you on baby get your cash||[Verse 1: Freddie Gibbs]|Girl I ain't tripping if you give it on the first night|Cause really I was down to fucking you at first sight|I see your head, nails, shoes and your purse, right|So get upon this dick and ride it like a dirtbike|Frontseat, the backseat we zoom-zoom|Hit it while we [?] and vroom-vroom|Twisting up a doobie, inhale the kush fumes|Head game stupid, ya pussy a damn fool|So I ran upon  that ass another day|I got a condo out in Cali you can go and stay|I was leaving other bitches like a throw-away|I'm try'na keep you on my team, let you know the play|Baby you fine as hell (You know you are)|That's cold in them draws, when they closed her up|My homie told me that I shouldn't let it go too far|The last nigga that you was with, you probably broke his heart, cause you|You might also like[Hook]||[Bridge]||[Outro: x7]|(Cause that nigga ain't me)That nigga ain't me6Embed"
BJ the Chicago Kid,15 Minutes of Fame,,"15 Minutes of Fame Lyrics[Verse 1: BJ The Chicago Kid]|I remember back in the beginning|I was scared to give you my love|I didn’t wanna let go of all these women|Then I believed and began to trust|And messing around was very tempting|Cus even the bad ones buss|And girl I never thought you’d be the one|To leave me||[Bridge: BJ The Chicago Kid]|I had to let it breathe for a while cus|Cus girl when you left me I was broken down|Yea I was broken down for a while but|But that’s when I woke up and said|[Pre-Hook: BJ The Chicago Kid]|The first 5 minutes|I put you all in it|Then something went wrong and you ran|Over the next 5 minutes|You left for 5 minutes||[Hook: BJ The Chicago Kid] (Add-2)|And that was your 15 minutes of fame|(5, 10, 15, time’s up)|(5, 10, 15, time’s up)|And that was your 15 minutes of fame|(5, 10, 15, time’s up)|(5, 10, 15, time’s up)|And that was your 15 minutes of fame||[Verse 2: BJ The Chicago Kid]|Heard the guy you left me for wasn’t even faithful|But you went to him anyway|Heard every time you left from seeing him yea|But he had another one on the way|Girl just to think I still love you|Yea, a nigga have to be crazy|And girl I never thought you’d be the one|To leave me|You might also like[Bridge]||[Pre-Hook]||[Hook]||[Verse 3: Add-2]|Hold up|Yo! Clock’s tickin'|I fell for someone who couldn’t stop trippin'|Listen up, if yo' heart broke you better glue the pieces|I put my ex down like there’s treasure underneath 'er|Love me in the limelight but the spotlight fades|Back of the jersey all you wanted was a name and|Guess I was to blame even thinkin' you would change|Like Spike, like Jack, I watched you play games every day|What’s the point of a partner you can’t depend on?|Drowning in emotions, that ain’t a surface to swim on|You never gon' get it like En Vogue in the friend zone|Seen it comin' quicker like a psychic who a nympho|But I’m cool on my bullshit|Like a matador with new shoes avoid the bullshit|Said I was the one like Neo and I’m guessin' you was right|When you left felt I dodged a bullet|15 minutes, 15 minutes|15 minutes, baby girl you’re gone|Know I used to love 'er, word to Common, I ain't never hatin'|I’m turnin' tables like I’m doin some redecoratin'|Fall in love, bring a parachute|Girl, love is blind, now I wonder what I seen in you|Girlfriends turnin', you want blowin up and now you like wow|Your 15 minutes end -- now|[Hook]3Embed"
BJ the Chicago Kid,Crazy,2016,"Crazy Lyrics[Intro]|In my mind I am crazy, crazy about the right things. Crazy about the things that could change my life and honestly if you ain't crazy about something, I can't rock with you. So at the end of the day man, get crazy about something||[Background vocals] (repeating)|C-R-A-Z-Y||[Verse 1]|Close your eyes to see everything that you can't do|It's not that hard, you can do anything you want to||[Hook]|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|[Verse 2]|I never ever let nobody tell me what I can't do|Just because you could not care, nigga fuck you||[Hook]|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|It's cra-, I'm cra- it's crazy now|I'm cra-, it's cra-, I'm crazy now|It's cra-, I'm cra- it's crazy now|(Don't never ever let nobody tell you what you can't do)|I'm cra-, it's cra-, I'm crazy now|('Cause when it all falls down only you can blame you)|It's cra-, I'm cra- it's crazy now|(Don't never ever let nobody tell you what you can't do)|I'm cra-, it's cra-, I'm crazy now|('Cause when it all falls down only you can blame you)|Blame you, blame you||[Outro]|Don't never ever let nobody tell you what you can't do|Just because you could not care, nigga fuck youYou might also likeEmbed"
BJ the Chicago Kid,Playa’s Ball,2019,"Playa’s Ball Lyrics[Intro]|How y'all feelin' tonight?|I said, ""How y'all feelin' tonight?"" (Alright)|Well ladies if you in the buildin'|And you sexy and you got that feelin'|Let me hear ya say ""ah-ah"" (Ah-ah)|Say ""ah-ah"" (Ah-ah)|And all my dogs in the buildin', playas if you fuck with|Hustlers [?] that make that cash|Say ""hell yeah"" (Hell yeah)|Say ""hell yeah"" (Hell yeah)|[Verse 1: BJ the Chicago Kid]|Oh, baby (Baby)|I been chillin' right here all night long (Woo-ooh)|It's just crazy that the baddest woman came along (And girl)|I bet you could change the weather|Better yet my life, if ya hold me baby (Hold me baby)|Sweeter than honey (Honey)|You can have it all even my money (Even my money baby)|Got all my dogs laughin' 'cause it's funny|I'm such a fool for you|Yeah all of this and I don't even know her name||(Boom, tch, ka, tch, b-boom, boom|Ka, boom, boom, tch, ka, tch, b-boom|Boom, ka, boom, boom, tch, ka, tch|B-boom, boom, ka, boom, boom)||[Verse 2: BJ the Chicago Kid]|I see it makes you smile when I call you baby (Baby)|I hope I can see that smile every day (Ooh-ooh)|And I walked over here because they asked ""Who?""|And I said ""you""|Yeah all of this and I don't even know your name (Your name)|I guess that's what I'll call you just for now (Just for now)|And baby 'fore you leave please take a bow|Yes, you, ohh|As I walk you out baby can I know your name?|You might also like[Verse 3: Rick Ross]|Time is of the essence, diamonds in your presence|Want you to myself, would you consider that is selfish?|Okay, well then cool|That just been the mood|You know that certain feelin' when they drop you off at school|You loco with your homies, cyphers in the hall|Your first nickel bag, you be caught up in the fall|Jordans on the park, rodents wanna rob|Hoes wanna link up, but your cellphone need a charge|How do we connect other than the internet?|She brought her homie with her, how she know I'm into that?|That's such a perfect guest, this a hustler's tournament|The road to the riches, bitches ain't no turnin' back (Yo)|Maybach Music|The biggest boss, Young Renzel|BJ The Chicago Kid|AKA The Windy City|Bitch better catch this breeze|M-I-yayo, cocaine cowboy|Young Renzel, AKA the biggest bossEmbed"
BJ the Chicago Kid,Reach,2019,"Reach Lyrics[Intro]|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah||[Verse 1]|Heaven knows|Every turn and every single road|And Heaven shows|Every time you're shining bright from your soul|[Pre-Chorus]|'Cause there ain't no way out but we stay out (Stay out)|Waiting for the payout (Payout)|Fighting for the ones, who ain't got no way out|But we stay out (Stay out)|Waiting for the payout (Payout)|What your light is beaming|Come on help me sing it||[Chorus]|Hey young world|I don't know where we going|I just know we're going somewhere|Somewhere far worth going|Searching for (Searching for)|For something that's golden|And we want it so damn bad (So damn bad)|Willing to put our soul in||[Verse 2]|Sometimes you fly so high (High)|That you feel so lonely (Lonely, lonely)|Sometimes forget the reasons why (Why? Why? Why)|But still we keep on going||[Pre-Chorus]|'Cause there ain't no way out but we stay out|Waiting for the payout|Fighting for the ones, who ain't got no way out (Way out)|But we stay out (Stay out)|Waiting for the payout|What your light is beaming|Come on help me sing it|You might also like[Chorus]|Hey young world|I don't know where we're going|I just know we're going somewhere|Somewhere far worth going|Searching for (Searching for)|For something that's golden|And we want it so damn bad (So damn bad)|Willing to put our soul in||[Outro]|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (Oh!)|Ah-ah-ah-ah-ah1Embed"
BJ the Chicago Kid,Champagne,2019,"Champagne Lyrics[Intro Skit]|You've now tuned in to the best station in the world, WBJTCK, better known as 1123||[Chorus]|So no more champagne 'til midnight (Uh, uh)|No more champagne 'til midnight (Uh, yeah)|No more champagne 'til midnight (Uh, yeah)|Who knows what time we'll be arriving||[Verse 1]|No champagne 'til midnight|I'm about to miss the party|No more champagne 'til midnight (Yeah)|Because it got me kissin' all on your body (Woo)|I'm already twisted, got me seein' double|It's 'bout to get explicit, you gon' be in trouble, ooh|[Pre-Chorus]|That champagne got me thinking 'bout|Cancelling plans that I made in advance|I'd rather be using my hands on your body||[Chorus]|So no more champagne 'til midnight (Uh)|No more champagne 'til midnight|No more champagne 'til midnight (Uh)||[Verse 2]|No champagne 'til midnight (Uh)|I'm in no shape to be drivin' now (Ooh)|No more champagne 'til midnight|Who knows what time we'll be arriving|I'm looking for my pants, but I just put 'em on (Just put 'em on, yeah)|I need to take them off because I'm with the girl that I want||[Pre-Chorus]|That champagne got me thinkin' 'bout|Cancelling plans that I made in advance|I'd rather be using my hands on you girl, yeah||[Chorus]|So no more champagne 'til midnight (No more, no more)|No more champagne 'til midnight (No more champagne until midnight)|No more champagne 'til midnight (No more champagne until midnight)|You might also like[Verse 3]|Hey, what you gon' do? (You gon' do)|Club 'bout to close and you got your dress on (Oh)|So next time baby (No more champagne until midnight)|Yeah, it's all on you, the driver's outside|This should be a lesson|So next time, baby (No more champagne until midnight)|Friends keep telling us 'bout how we're always late (We're always late, baby)|And then the reservations can't compare to what's on my plate, that champagne||[Outro]|Got me thinking 'bout cancelling plans that I made in advance|I'd rather be here, yeah (Using my hands on you girl)|Using my hands on your body|Using my hands on your body|No more champagne 'til midnight (No more, champagne, baby)|(No more champagne 'til midnight, no, no)|No more champagne 'til midnight|(We can do it in the dark, turn the lights off)Embed"
BJ the Chicago Kid,Intro (Inside My Mind),2016,"Intro (Inside My Mind) Lyrics[Verse]|I love God|But I also love mob movies|I don't agree with everything I understand|But I understand it|The only things I'm afraid of|Is losing someone I love, God, and spiderwebs|I'm not afraid of failing|As a matter of fact I failed so many time|Before my first run around the bases|You wouldn't believe it|That's what taught me to respect the success|Trust what you know|Rock with your folks|But take no prisonersYou might also like2Embed"
BJ the Chicago Kid,Strawberry Bubblegum  ;),2014,"Strawberry Bubblegum  ;) Lyrics[Intro]|Strawberry|HAAAAA.......|HaaaaaHooo|Haaaaaa|Oho haaaaaa||Yeah X 4||[Verse 1]|Known each other for a couple of years|I even wiped a few of ya tears|The other day when I seen you naked|Awakened my deepest feelings|Cause baby, my loving is too much for myself|And girl I wonder|Does it taste as good as you say it feels|[Chorus]|Cause you look like fun, like fun, like fun|Talking Strawberry Bubblegum|You look like fun, like fun, like fun|You look like fun|Tasting Strawberry bubblegum|You look like.........|Fun X 2||[Verse 2]|At night I look at your pictures on Instagram|Seems you got a lot of fans|Or look like a paper I just gotta see|If you can handle whats in my pants||[Chorus]You might also like4Embed"
BJ the Chicago Kid,Hood Stories Vol.1,2012,"Hood Stories Vol.1 Lyrics[Verse 1]|Straight hustlin selling weed only eighths and up|He's 25 and in these streets, but he's good to his customers|He had a hard life, said his mom's played her parts and dad's|So he got a girlfriend of his own to one day be a better dad|Yes he did|The one and only time he decided to cheat yeah|He pulled the rope for the guillotine to cut off his feet yeah|The girl on the side turned him in|And shit like that always cause more harm than it intends yeah|She say she got tired of him ducking and dodging|From fulfilling his fantasies|And the exact same day his wife got the call from the police|Is the exact same day the doctor told her of her pregnancy yeaah|The moral of the story is:|No matter what you doing , be careful who you screwing|The moral of the story is: ah nah|If you don't know what you doing I suggest you not to do it..|Be careful what you do they're watching you, they're haunting you!You might also like1Embed"
BJ the Chicago Kid,Go Girl,2014,"Go Girl Lyrics[Intro: Kobe (BJ The Chicago Kid)]|I swear to God, I’d do anything, yea, just for you (for you)|I’d do anything, yea, just for you (for you)|I’d do anything, yea, just for you (for you)|Let's go, yea, do some things for the change, now go||[Hook: BJ The Chicago Kid & Kobe]|(Go) go girl I’m so high|(Go) I’m so faded go ahead, testify|(Go) and show me how you feel|(Go) while I throw these dolla bills|[Verse 1: BJ The Chicago Kid]|Broke niggas watching while niggas that got it just spendin’ it|Niggas ain’t startin’ it, niggas just endin’ it|And all of that freaky shit that you into girl I’m into it|Ain’t no need to wait then, let’s get into it|Girl start the show|Take off them clothes|Girl blow my mind|1, 2, 3, go||[Hook]||[Bridge 1: BJ The Chicago Kid (Kobe)]|Go girl (go)|Go girl (go)|Go girl (go)|It’s your world, it’s your world, go girl||[Bridge 2: BJ The Chicago Kid]|Said you’re loved by everybody|Said you’re loved by everybody, you know|Said you’re loved by everybody|Said you’re loved by everybody|Said you’re loved by everybody, you know|Said you’re loved by everybody|You might also like[Verse 2: Kobe]|Girl I got a little change for you, yea yea what it do|Girl I couple stacks for you, yea yea what it do|I see all the bitches that's witchya, yea what it do|I see them, that bitches that's witchya, yea what it do, oh||[Hook] + [Bridge 1] 2x||[Bridge 2]||[Outro: BJ The Chicago Kid]|1, 2, 3 go (steady tryna get that [?])|Girl start the show (steady tryna get that [?])|Take off them clothes (steady tryna get that [?])|Girl blow my mind (steady tryna get that [?])|1, 2, 3, go|Go, go, go, go, go, go, goEmbed"
BJ the Chicago Kid,Too Good,2019,"Too Good Lyrics[Intro]|I had a partner tell me (Yeah, yeah)|He wasn't scared to get shot (Yeah, yeah, yeah)|He wasn’t scared of dyin' (Yeah, yeah)|Said, ""Damn""|But he said he was scared of love (Yeah, yeah, yeah, ooh)||[Verse 1]|See, it's a special thing about a real good woman, yeah, yeah (Ooh, ooh)|Sometimes her presence seems oh so strong (She’s oh so strong, ooh, ooh)|Sex you down, cook and clean and give you your space (Give you your space, ooh, ooh)|Sound like the cure to everything that's goin' wrong (Cure to everything that's goin' wrong)|[Pre-Chorus]|'Cause sometimes|Sometimes women do too much|When it ain't called for at all|Sometimes, sometimes women say too much|Make you not wanna come home at all|Yeah, but that's the crazy part|She don’t do too much at all||[Chorus]|Maybe that’s what makes me get scared|Real man, real man|When a man gets scared, yeah, yeah|Makes me get scared sometimes|'Cause it’s too good, yeah, it's too good|Everything's too good, yeah, it's so good|Everything’s too good, yeah, it's too good|Everything's too good, yeah, it's too good, yeah||[Verse 2]|Now wait, somebody somewhere, they got a good woman (Good woman, ooh, ooh)|She treats you good and loves you well (Yeah, yeah, ooh, ooh)|And it throws you off 'cause she's too good to you|And you can't find nothin' bad about her|Feel like you standin' between Heaven and Hell|It can really make you scared, scared|'Cause we're used to the opposite|You might also like[Pre-Chorus]|Knowing sometimes|Sometimes women do too much|When it ain't called for at all|Sometimes, sometimes women say too much|Make you not wanna come home at all|Yeah, but the realest shit|If you can't find nothin' wrong with her|Stop bein' so scared, yeah||[Chorus]|Even though we men get scared|Yeah, we get scared sometimes|'Cause it's too good, yeah, it's too good (Too good)|Everything's too good, yeah, it's so good (It's so good)|Everything's too good, yeah, it's too good (Yeah-yeah-yeah, yeah-yeah-yeah-yeah)|Everything's too good, yeah, it's too good, yeah|Don't you run 'cause it's too good, yeah it's too good|Gotta stay right there, yeah|(Everything's too good, yeah, it's so good)|Gotta meditate and get with ya|Everything's too good, yeah, it's too good (Yeah, it's too good)|Yeah, 'cause it's too good (Too good)||[Outro]|Stay there|Only if it's too good, yeah|You got the one, if you know that she's too good|Pray you make sure, know that she's too good|Na-na-na-na-na, na-na-na-na-naEmbed"
BJ the Chicago Kid,Nothin Into Something,2018,"Nothin Into Something Lyrics[Verse 1]|Shit's so cold|I try to leave, it won't leave me lone|I keep having flashbacks of me hitting it hard from the back|Roll you 'round on your front|Girl I love just how it tastes|You gon' have my son|'Cause nights like this||[Pre-Chorus]|We be making love|For the nights we've missed|Crazy we started off of just one kiss|Now we both look like fiends|Girl look what we did, look at this shit|[Chorus]|We done turned around and made nothing into something babe|Look what we did baby|Imma sing it again|Done turned around and made nothing into something baby|Look what we did baby||[Verse 2]|Shit's so cold|The flames still be burning when we get old|Baby girl every time you touch me you|Touch my soul|You touch it on nights like this||[Pre-Chorus]|We be making love|For the nights we've missed|Crazy we started off of just one kiss|Now we both look like fiends|Girl look what we did, look at this shit||[Chorus]|We done turned around and made nothing into something babe|Look what we did baby|Imma sing it again|Done turned around and made nothing into something baby|Look what we did babyYou might also likeEmbed"
BJ the Chicago Kid,Wednesday Weekend,2014,"Wednesday Weekend Lyrics[Produced by Mike&Keys]||[Intro (2x)]|Get it, get it|Freak me just how I want||[Verse 1]|Take a look at me|I know you probably like what you see|Probably see a young G|From the C-H-I-C-A-G-O|But I'm still here to let these niggas know|In case they didn't know|No, you can't buy this from no store|I do this for my bros|[Bridge]|Baby girl ain't no tellin' what we can do when we're alone|And girl I don't know about you but me I'll be doin' the most|I think I'll sing it again||[Hook]|Ain't no tellin' what we can do when we're alone|And girl I don't know about you but me I'll be doin' the most|Girl we can make a Wednesday feel like a weekend (Do it just how I like)|I'mma gonna turn the lights off (Do it just how I like)|Girl turn your freak on (Do it just how I like)|Baby this time will be the last time|If you take your time with me (You freak me just how I like)|I'mma gonna turn the lights off (You freak me just how I like)|Girl turn your freak on (You freak me just how I like)||[Verse 2]|Look at them thighs and look at that waist|Sexy hair, pretty face, somethin' with it|And girl since our introduction all I could see is us fuckin'|When I'm in it I'mma rep my city|I'm gonna, gonna keep it on the low|Nobody, nobody's gotta know|You can't complain with me around|Nobody's gotta know|You might also like[Bridge (1x) + Hook (2x)]||[Outro]|And when we done I'mma tell you to just find somethin'|How I know you freak me girl (You freak me just how I like)|In case you freaky, know|And girl only a freak could freak me (You freak me just how I like)|Started from the back, that's a trap|But a nigga love that (You freak me just how I like)|Hope it ain't just this time, or bed time (You freak me just how I like)||Ain't no tellin' what we can do when we're alone|And girl I don't know about you but me I'll be doin' the most|(You freak me just how I like)2Embed"
